FECHA,AGRO,ALUA,BBAR,BMA,BYMA,GGAL,SUPV,PAMP,YPFD,VALO,CEPU,TRAN,TXAR,LOMA,HARG,COME,CRES,TGNO4,TGSU2,EDN,CVH,MIRG,TECO2,AUSO,BHIP,BOLT,BPAT,CADO,CAPX,CARC,CECO2,CELU,CGPA2,CTIO,DGCU2,DOME,DYCA,ESME,FERR,FIPL,GAMI,GARO,GBAN,GCLA,GRIM,HAVA,INTR,INVJ,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,MTR,OEST,PATA,PGR,POLL,RICH,ROSE,SAMI,SEMI,TGLT,AMZN,AAPL,BABA,C,DISN,FB,GLNT,GOLD,GOOGL,INTC,KO,MCD,MELI,MSFT,NFLX,PBR,TSLA
21/09/2023,"211,25","593,50","1.137,00","1.662,60","493,50","1.096,50","353,45","1.212,05","9.839,15","121,25","460,05","400,50","580,00","900,25","611,00","43,05","512,25","721,50","1.631,65","473,75","1.828,00","8.238,00","785,95","934,50","40,60","15,40","320,50","223,50","4.235,00","8,15","270,00","344,00","430,50","844,00","340,00","18,30","273,50","0,00","48,70","99,10","0,00","65,00","375,50","591,60","550,00","2.120,00","105,00","154,75","526,15","449,00","26,70","237,75","13.199,00","775,50","44,50","0,00","338,00","336,00","0,00","0,00","532,00","0,00","409,00","82,70","0,00","674,50","13.031,00","7.000,00","10.421,50","5.171,00","0,00","0,00","12.016,00","1.686,50","5.180,00","8.618,00","8.460,50","16.146,00","7.997,50","18.000,00","11.213,00","12.807,00"
20/09/2023,"215,50","628,50","1.177,75","1.679,20","528,00","1.124,30","362,25","1.200,20","9.509,45","125,50","453,75","424,00","602,50","906,40","637,50","45,20","525,95","750,50","1.678,60","471,40","1.889,50","8.578,50","796,15","975,00","42,05","16,05","325,00","233,50","3.879,50","8,50","270,50","359,50","465,50","881,00","360,00","18,05","266,00","0,00","49,05","98,20","0,00","65,00","378,50","605,05","555,50","2.310,00","106,00","161,50","528,35","474,00","27,95","250,50","13.366,50","799,00","45,35","0,00","345,00","341,50","0,00","0,00","547,50","0,00","406,00","83,20","0,00","699,00","13.028,50","7.061,00","10.466,00","5.107,50","0,00","0,00","12.180,00","1.711,00","5.152,50","8.682,00","8.588,50","16.454,50","7.953,50","17.939,00","11.364,00","13.054,50"
19/09/2023,"222,25","640,00","1.194,85","1.695,10","534,00","1.166,55","373,05","1.229,40","9.578,10","128,75","471,10","440,00","630,00","915,90","666,00","47,40","534,20","799,00","1.754,40","489,70","1.916,00","8.592,50","796,75","988,50","42,95","16,70","339,00","245,00","3.741,00","8,72","275,00","370,00","480,00","870,00","375,00","18,00","270,00","0,00","49,95","97,90","0,00","64,00","388,00","629,00","555,00","2.439,50","103,00","165,25","540,55","476,50","28,40","259,50","13.057,50","806,00","47,80","0,00","345,00","334,50","0,00","77,00","576,00","29,60","419,50","86,70","0,00","705,00","13.220,50","7.144,50","10.504,00","5.035,00","0,00","0,00","12.005,50","1.754,50","5.344,50","8.585,50","8.545,00","16.436,50","8.069,50","18.263,00","11.289,50","13.089,00"
18/09/2023,"225,00","654,50","1.211,35","1.751,55","541,50","1.191,55","385,40","1.242,00","9.640,55","133,75","480,45","461,50","629,00","928,00","690,00","48,65","544,00","839,00","1.802,25","493,90","1.849,00","8.703,00","786,95","997,50","43,35","17,10","333,50","245,50","3.713,00","8,85","269,00","378,00","494,00","851,00","391,50","0,00","269,50","0,00","51,80","98,30","0,00","64,90","375,50","639,80","557,00","2.486,50","102,75","164,00","530,10","482,00","29,30","263,00","13.366,00","813,50","49,45","0,00","347,00","330,50","0,00","0,00","540,50","29,70","424,00","87,20","0,00","712,50","13.078,00","7.094,50","10.442,00","5.200,50","0,00","0,00","12.202,50","1.751,00","5.564,50","8.562,00","8.480,00","16.938,50","8.035,00","18.083,00","11.304,00","12.983,00"
17/09/2023,"225,00","654,50","1.211,35","1.751,55","541,50","1.191,55","385,40","1.242,00","9.640,55","133,75","480,45","461,50","629,00","928,00","690,00","48,65","544,00","839,00","1.802,25","493,90","1.849,00","8.703,00","786,95","997,50","43,35","17,10","333,50","245,50","3.713,00","8,85","269,00","378,00","494,00","851,00","391,50","0,00","269,50","0,00","51,80","98,30","0,00","64,90","375,50","639,80","557,00","2.486,50","102,75","164,00","530,10","482,00","29,30","263,00","13.366,00","813,50","49,45","0,00","347,00","330,50","0,00","0,00","540,50","29,70","424,00","87,20","0,00","712,50","13.078,00","7.094,50","10.442,00","5.200,50","0,00","0,00","12.202,50","1.751,00","5.564,50","8.562,00","8.480,00","16.938,50","8.035,00","18.083,00","11.304,00","12.983,00"
16/09/2023,"225,00","654,50","1.211,35","1.751,55","541,50","1.191,55","385,40","1.242,00","9.640,55","133,75","480,45","461,50","629,00","928,00","690,00","48,65","544,00","839,00","1.802,25","493,90","1.849,00","8.703,00","786,95","997,50","43,35","17,10","333,50","245,50","3.713,00","8,85","269,00","378,00","494,00","851,00","391,50","0,00","269,50","0,00","51,80","98,30","0,00","64,90","375,50","639,80","557,00","2.486,50","102,75","164,00","530,10","482,00","29,30","263,00","13.366,00","813,50","49,45","0,00","347,00","330,50","0,00","0,00","540,50","29,70","424,00","87,20","0,00","712,50","13.078,00","7.094,50","10.442,00","5.200,50","0,00","0,00","12.202,50","1.751,00","5.564,50","8.562,00","8.480,00","16.938,50","8.035,00","18.083,00","11.304,00","12.983,00"
15/09/2023,"224,75","639,00","1.198,00","1.702,85","540,00","1.167,05","385,85","1.198,95","9.415,50","129,00","463,75","428,50","595,00","887,20","692,00","47,95","538,65","803,00","1.681,80","486,00","1.849,50","8.729,00","769,25","983,00","42,45","17,00","342,00","245,00","3.750,00","8,77","255,00","373,00","483,00","881,50","381,50","19,00","268,00","0,00","51,40","96,30","0,00","65,10","379,00","639,85","519,00","2.511,50","105,00","170,00","499,45","449,00","29,10","270,50","12.752,50","820,00","50,70","0,00","339,00","334,00","0,00","0,00","544,00","0,00","431,00","88,60","0,00","720,00","12.914,00","7.123,50","10.525,50","5.263,00","0,00","0,00","12.226,50","1.745,00","5.605,00","8.576,00","8.548,00","17.135,00","8.129,50","18.322,50","11.231,50","13.476,00"
14/09/2023,"230,00","613,50","1.212,10","1.746,90","523,50","1.194,95","391,85","1.232,00","9.648,35","126,00","478,00","430,00","564,50","910,25","700,00","48,15","544,65","811,00","1.754,20","484,85","1.843,00","8.772,00","795,60","990,50","42,10","17,05","348,50","244,50","3.555,50","8,86","255,50","385,00","489,50","888,50","387,50","19,50","248,75","0,00","49,80","98,20","0,00","65,00","390,00","647,15","558,00","2.500,00","107,75","172,50","511,05","440,00","29,00","271,00","12.182,50","832,00","51,60","0,00","343,50","341,50","0,00","77,00","549,00","29,70","439,00","90,20","0,00","743,50","13.027,50","7.244,00","10.666,00","5.190,00","0,00","0,00","12.107,50","1.768,00","5.721,00","8.681,00","8.822,00","17.095,00","8.371,50","18.613,00","11.385,00","13.638,50"
13/09/2023,"236,50","575,00","1.184,45","1.676,00","487,00","1.173,05","378,70","1.215,60","9.544,35","119,25","460,80","418,50","517,00","909,70","693,00","47,85","543,20","766,00","1.706,95","465,05","1.790,00","8.567,50","779,55","983,00","41,80","16,15","341,00","240,50","3.270,00","8,35","250,00","383,50","491,50","885,00","380,00","19,75","260,00","0,00","48,60","100,75","0,00","66,00","380,00","637,15","578,00","2.499,00","104,00","172,25","511,70","432,50","29,00","264,00","11.699,00","823,00","52,40","0,00","337,50","334,50","0,00","77,00","541,00","29,60","434,00","94,40","0,00","746,50","12.910,50","7.218,00","10.477,00","5.146,50","0,00","0,00","11.939,50","1.745,00","5.720,50","8.661,50","8.707,50","17.250,50","8.292,00","19.027,50","10.988,00","13.387,00"
12/09/2023,"229,75","539,50","1.207,15","1.685,35","444,50","1.166,80","369,40","1.189,20","9.204,55","115,00","451,90","404,50","487,00","884,65","643,50","45,90","533,30","717,50","1.667,60","455,65","1.790,00","8.439,00","779,65","968,00","39,95","14,15","327,50","226,75","3.108,00","8,36","250,00","368,50","489,50","842,50","371,00","19,50","241,50","0,00","47,10","101,00","0,00","64,60","383,00","619,00","599,00","2.417,50","104,25","153,75","505,20","409,00","28,20","263,00","11.235,50","810,50","51,00","0,00","326,50","330,00","0,00","0,00","546,50","0,00","413,00","85,20","0,00","727,00","13.041,50","7.278,00","10.287,50","5.163,00","0,00","0,00","11.885,00","1.727,50","5.752,50","8.618,50","8.669,00","17.248,50","8.210,50","20.130,50","10.963,50","13.194,00"
11/09/2023,"218,25","531,50","1.137,70","1.577,75","418,50","1.101,50","364,20","1.117,85","8.854,75","115,75","432,55","393,50","469,50","875,50","622,50","44,85","498,50","690,50","1.548,80","430,40","1.790,50","8.165,50","768,55","880,00","38,80","13,45","309,00","232,50","3.059,00","7,99","244,50","373,00","454,00","846,50","354,00","18,30","269,00","0,00","45,70","99,00","0,00","63,10","397,50","605,95","550,00","2.270,50","99,60","138,00","484,95","398,50","28,00","243,25","10.967,00","767,00","47,65","0,00","299,00","325,50","0,00","0,00","519,50","28,00","384,50","74,00","0,00","733,50","13.224,50","7.248,50","9.968,50","5.062,00","0,00","0,00","11.815,00","1.741,50","5.673,00","8.669,00","8.581,00","17.474,00","8.313,50","20.495,50","10.875,50","13.416,50"
10/09/2023,"218,25","531,50","1.137,70","1.577,75","418,50","1.101,50","364,20","1.117,85","8.854,75","115,75","432,55","393,50","469,50","875,50","622,50","44,85","498,50","690,50","1.548,80","430,40","1.790,50","8.165,50","768,55","880,00","38,80","13,45","309,00","232,50","3.059,00","7,99","244,50","373,00","454,00","846,50","354,00","18,30","269,00","0,00","45,70","99,00","0,00","63,10","397,50","605,95","550,00","2.270,50","99,60","138,00","484,95","398,50","28,00","243,25","10.967,00","767,00","47,65","0,00","299,00","325,50","0,00","0,00","519,50","28,00","384,50","74,00","0,00","733,50","13.224,50","7.248,50","9.968,50","5.062,00","0,00","0,00","11.815,00","1.741,50","5.673,00","8.669,00","8.581,00","17.474,00","8.313,50","20.495,50","10.875,50","13.416,50"
9/09/2023,"218,25","531,50","1.137,70","1.577,75","418,50","1.101,50","364,20","1.117,85","8.854,75","115,75","432,55","393,50","469,50","875,50","622,50","44,85","498,50","690,50","1.548,80","430,40","1.790,50","8.165,50","768,55","880,00","38,80","13,45","309,00","232,50","3.059,00","7,99","244,50","373,00","454,00","846,50","354,00","18,30","269,00","0,00","45,70","99,00","0,00","63,10","397,50","605,95","550,00","2.270,50","99,60","138,00","484,95","398,50","28,00","243,25","10.967,00","767,00","47,65","0,00","299,00","325,50","0,00","0,00","519,50","28,00","384,50","74,00","0,00","733,50","13.224,50","7.248,50","9.968,50","5.062,00","0,00","0,00","11.815,00","1.741,50","5.673,00","8.669,00","8.581,00","17.474,00","8.313,50","20.495,50","10.875,50","13.416,50"
8/09/2023,"229,00","564,50","1.135,10","1.616,05","424,00","1.133,95","382,00","1.155,55","9.291,85","116,00","445,35","403,00","503,00","867,10","657,00","46,10","500,90","715,50","1.611,75","445,25","1.845,00","8.553,00","772,55","902,00","38,90","14,75","311,00","244,00","3.327,50","8,27","258,00","389,50","452,50","808,00","356,50","20,15","254,50","0,00","48,80","102,00","0,00","61,40","347,50","621,55","569,00","2.451,00","105,75","152,75","469,40","414,50","29,20","265,50","11.749,00","826,50","49,60","0,00","323,50","333,00","0,00","0,00","566,00","28,00","402,50","78,90","0,00","710,00","13.185,50","7.394,50","9.995,50","5.035,00","0,00","0,00","11.675,00","1.735,50","5.600,50","8.623,50","8.610,00","17.592,50","8.240,00","20.428,50","10.855,50","12.226,50"
7/09/2023,"225,50","560,50","1.224,25","1.700,35","437,00","1.169,15","396,70","1.210,25","9.615,30","120,50","460,15","407,50","502,50","870,20","674,50","47,05","508,65","755,50","1.682,05","454,30","1.847,50","8.889,50","777,10","986,50","42,25","14,80","333,50","239,50","3.479,00","8,37","265,00","388,50","479,50","809,50","364,00","21,90","254,50","0,00","49,35","92,10","0,00","63,00","374,50","625,40","576,00","2.361,00","114,00","161,50","476,65","434,00","28,20","268,00","11.674,50","891,00","52,30","0,00","339,00","330,00","0,00","0,00","565,00","28,00","414,50","88,90","0,00","707,00","13.151,50","7.391,00","10.074,00","4.968,50","0,00","0,00","11.646,50","1.724,00","5.646,50","8.627,00","8.577,50","17.688,00","8.140,50","20.465,00","10.762,00","12.388,50"
6/09/2023,"238,00","586,00","1.308,55","1.817,20","465,50","1.262,55","420,55","1.307,80","10.245,95","130,00","500,70","436,00","526,00","919,35","722,50","50,15","545,70","804,00","1.777,55","483,05","1.941,50","9.194,00","810,00","1.049,00","44,25","15,40","344,50","256,50","3.757,00","8,81","271,00","415,50","536,00","844,50","375,00","22,00","237,00","0,00","53,00","100,75","0,00","62,70","383,00","645,50","538,50","2.344,50","132,50","167,75","520,00","449,50","29,45","285,50","12.339,50","894,00","55,20","0,00","348,50","349,50","0,00","79,00","592,00","29,55","421,00","98,00","0,00","716,00","13.899,50","8.007,50","10.490,50","5.147,00","0,00","0,00","12.046,50","1.764,50","5.616,50","8.934,00","8.751,50","18.084,00","8.442,50","21.198,50","11.350,50","12.777,50"
5/09/2023,"236,00","579,50","1.329,25","1.888,45","482,50","1.279,95","434,55","1.344,00","10.363,00","136,50","508,75","436,50","553,50","956,90","743,00","51,50","569,70","822,00","1.828,60","499,05","1.954,50","9.483,50","836,10","1.011,00","44,60","15,10","346,50","282,00","3.892,50","8,84","274,50","436,00","563,00","836,00","382,50","22,90","270,00","0,00","52,30","101,50","0,00","60,30","369,50","626,70","539,00","2.438,50","130,50","165,00","516,50","451,50","29,30","294,00","12.593,50","869,50","53,80","0,00","348,00","336,50","0,00","80,00","574,00","0,00","423,00","89,80","0,00","726,00","14.408,50","8.000,50","10.509,50","5.141,00","0,00","0,00","12.100,50","1.778,50","5.565,50","8.947,50","8.846,00","18.182,00","8.458,00","21.312,00","11.270,00","12.999,50"
4/09/2023,"250,00","602,00","1.408,00","2.008,60","522,00","1.354,10","456,35","1.430,15","10.787,00","142,75","542,25","457,00","601,00","1.025,70","780,00","53,85","617,55","843,00","1.898,75","533,20","2.020,00","9.646,00","878,50","1.067,00","46,80","16,50","351,00","293,50","4.029,50","9,29","294,50","443,00","578,00","897,50","401,50","23,10","261,00","0,00","53,50","103,75","0,00","67,30","382,00","646,25","559,00","2.498,00","123,50","171,00","554,05","450,00","31,30","312,00","12.997,50","915,00","56,00","0,00","370,50","340,00","0,00","0,00","584,00","29,90","444,50","97,30","0,00","749,00","14.604,50","8.263,50","10.790,00","5.302,50","0,00","0,00","12.601,50","1.813,50","5.787,50","9.133,50","9.150,00","18.385,50","8.523,50","21.350,50","11.315,00","12.811,50"
3/09/2023,"250,00","602,00","1.408,00","2.008,60","522,00","1.354,10","456,35","1.430,15","10.787,00","142,75","542,25","457,00","601,00","1.025,70","780,00","53,85","617,55","843,00","1.898,75","533,20","2.020,00","9.646,00","878,50","1.067,00","46,80","16,50","351,00","293,50","4.029,50","9,29","294,50","443,00","578,00","897,50","401,50","23,10","261,00","0,00","53,50","103,75","0,00","67,30","382,00","646,25","559,00","2.498,00","123,50","171,00","554,05","450,00","31,30","312,00","12.997,50","915,00","56,00","0,00","370,50","340,00","0,00","0,00","584,00","29,90","444,50","97,30","0,00","749,00","14.604,50","8.263,50","10.790,00","5.302,50","0,00","0,00","12.601,50","1.813,50","5.787,50","9.133,50","9.150,00","18.385,50","8.523,50","21.350,50","11.315,00","12.811,50"
2/09/2023,"250,00","602,00","1.408,00","2.008,60","522,00","1.354,10","456,35","1.430,15","10.787,00","142,75","542,25","457,00","601,00","1.025,70","780,00","53,85","617,55","843,00","1.898,75","533,20","2.020,00","9.646,00","878,50","1.067,00","46,80","16,50","351,00","293,50","4.029,50","9,29","294,50","443,00","578,00","897,50","401,50","23,10","261,00","0,00","53,50","103,75","0,00","67,30","382,00","646,25","559,00","2.498,00","123,50","171,00","554,05","450,00","31,30","312,00","12.997,50","915,00","56,00","0,00","370,50","340,00","0,00","0,00","584,00","29,90","444,50","97,30","0,00","749,00","14.604,50","8.263,50","10.790,00","5.302,50","0,00","0,00","12.601,50","1.813,50","5.787,50","9.133,50","9.150,00","18.385,50","8.523,50","21.350,50","11.315,00","12.811,50"
1/09/2023,"262,00","607,00","1.420,55","2.047,45","530,00","1.353,30","456,75","1.409,95","10.886,65","141,50","550,80","453,00","608,00","1.004,50","766,00","52,35","597,10","842,00","1.924,85","529,80","2.068,50","9.757,50","884,50","1.097,00","46,90","17,50","365,00","283,00","4.197,50","9,21","298,50","449,00","562,00","893,00","404,50","23,20","274,00","0,00","53,20","102,50","0,00","65,00","395,00","645,00","566,00","2.436,00","107,50","163,50","554,75","463,50","31,00","312,50","13.200,00","920,00","55,00","0,00","370,00","336,00","0,00","0,00","589,00","30,00","450,00","93,90","0,00","737,50","14.522,00","8.103,50","10.660,00","5.232,00","0,00","0,00","12.360,00","1.794,00","5.616,00","9.107,00","8.976,00","18.166,50","8.418,50","21.133,50","11.093,50","12.526,00"
31/08/2023,"253,00","622,50","1.490,70","2.134,10","540,00","1.412,55","482,00","1.429,10","11.356,35","145,00","561,50","463,50","615,00","1.038,10","751,50","52,40","619,20","867,50","1.977,25","530,00","2.114,50","9.746,00","906,25","1.105,50","47,65","19,35","363,50","283,00","4.024,50","9,75","306,50","451,50","576,00","882,50","410,00","22,00","268,50","0,00","52,00","105,00","0,00","63,20","396,00","640,25","566,00","2.495,00","135,50","170,50","554,90","476,00","30,25","301,50","12.744,00","910,00","55,70","0,00","370,50","337,50","0,00","0,00","569,00","32,00","454,50","86,50","0,00","747,50","14.662,00","8.040,50","10.710,50","5.419,50","0,00","0,00","12.606,50","1.832,50","5.493,50","9.304,00","9.120,00","17.839,00","8.517,50","21.146,50","10.912,00","13.432,50"
30/08/2023,"270,50","646,50","1.549,80","2.175,85","560,50","1.450,60","497,85","1.507,40","11.700,70","149,25","588,95","485,00","627,00","1.079,60","783,50","54,80","652,50","905,50","2.026,00","548,55","2.177,00","10.105,50","928,30","1.137,00","49,85","15,85","357,50","292,50","4.070,00","8,67","322,50","447,00","572,00","880,00","430,50","22,00","283,00","0,00","53,40","106,50","0,00","63,80","387,50","645,00","555,00","2.424,50","113,75","179,25","581,75","499,50","30,25","303,50","12.629,00","937,00","56,30","0,00","401,00","342,00","0,00","0,00","600,00","29,00","485,00","88,70","0,00","749,50","15.010,50","8.332,50","11.039,00","5.611,00","0,00","0,00","13.053,00","1.876,00","5.526,00","9.658,00","9.484,00","17.881,50","8.766,50","21.731,50","11.666,00","13.686,50"
29/08/2023,"279,00","656,00","1.609,45","2.213,55","548,00","1.464,45","527,75","1.551,90","11.909,00","149,75","591,75","491,00","612,00","1.074,70","811,50","54,95","662,85","933,00","2.075,80","570,25","2.247,00","10.102,00","959,80","1.132,50","51,50","13,15","358,00","285,00","4.266,00","8,86","328,50","443,50","570,00","897,00","432,50","22,00","288,00","0,00","53,70","111,25","0,00","62,40","415,00","653,70","560,00","2.277,00","108,25","178,50","589,45","534,00","31,30","312,50","12.581,00","915,00","58,90","0,00","416,00","350,00","0,00","80,00","621,50","29,45","497,00","93,70","0,00","752,50","14.804,50","8.380,00","11.152,00","5.648,00","0,00","0,00","13.125,00","1.863,00","5.505,50","9.710,00","9.486,00","17.452,00","8.785,00","21.621,50","11.735,00","13.713,50"
28/08/2023,"258,00","660,00","1.513,10","2.074,35","547,50","1.396,45","502,90","1.500,95","11.736,20","145,25","589,70","478,00","600,00","1.045,45","810,00","53,20","655,30","934,50","2.069,05","558,10","2.158,50","9.723,50","931,80","1.106,50","48,95","11,65","347,50","269,50","4.160,50","8,33","314,00","427,00","542,00","819,50","415,50","21,20","283,50","0,00","52,00","110,00","0,00","62,30","400,00","648,35","559,00","2.184,50","95,00","178,25","587,15","538,50","30,65","296,00","11.598,50","904,50","59,30","0,00","361,50","344,00","0,00","77,00","616,00","26,55","481,50","88,30","0,00","725,50","14.160,50","8.060,50","10.801,00","5.525,50","0,00","0,00","12.713,00","1.775,00","5.289,00","9.536,50","9.297,00","16.331,00","8.477,50","20.527,00","11.376,00","12.521,50"
27/08/2023,"258,00","660,00","1.513,10","2.074,35","547,50","1.396,45","502,90","1.500,95","11.736,20","145,25","589,70","478,00","600,00","1.045,45","810,00","53,20","655,30","934,50","2.069,05","558,10","2.158,50","9.723,50","931,80","1.106,50","48,95","11,65","347,50","269,50","4.160,50","8,33","314,00","427,00","542,00","819,50","415,50","21,20","283,50","0,00","52,00","110,00","0,00","62,30","400,00","648,35","559,00","2.184,50","95,00","178,25","587,15","538,50","30,65","296,00","11.598,50","904,50","59,30","0,00","361,50","344,00","0,00","77,00","616,00","26,55","481,50","88,30","0,00","725,50","14.160,50","8.060,50","10.801,00","5.525,50","0,00","0,00","12.713,00","1.775,00","5.289,00","9.536,50","9.297,00","16.331,00","8.477,50","20.527,00","11.376,00","12.521,50"
26/08/2023,"258,00","660,00","1.513,10","2.074,35","547,50","1.396,45","502,90","1.500,95","11.736,20","145,25","589,70","478,00","600,00","1.045,45","810,00","53,20","655,30","934,50","2.069,05","558,10","2.158,50","9.723,50","931,80","1.106,50","48,95","11,65","347,50","269,50","4.160,50","8,33","314,00","427,00","542,00","819,50","415,50","21,20","283,50","0,00","52,00","110,00","0,00","62,30","400,00","648,35","559,00","2.184,50","95,00","178,25","587,15","538,50","30,65","296,00","11.598,50","904,50","59,30","0,00","361,50","344,00","0,00","77,00","616,00","26,55","481,50","88,30","0,00","725,50","14.160,50","8.060,50","10.801,00","5.525,50","0,00","0,00","12.713,00","1.775,00","5.289,00","9.536,50","9.297,00","16.331,00","8.477,50","20.527,00","11.376,00","12.521,50"
25/08/2023,"239,75","648,50","1.391,90","1.916,60","531,50","1.258,00","455,40","1.422,45","11.441,65","135,25","555,10","440,50","597,00","1.014,10","789,50","49,65","621,75","874,00","1.996,05","542,10","2.078,50","9.169,00","864,60","1.074,00","46,10","11,25","328,50","260,00","3.933,00","8,07","287,50","403,50","495,50","785,50","398,00","20,30","280,00","0,00","50,10","106,00","0,00","60,10","383,00","626,50","544,00","2.198,50","94,60","168,25","557,95","480,00","29,80","271,00","11.395,00","894,00","56,60","0,00","354,00","317,00","0,00","75,00","592,50","24,50","442,50","81,40","0,00","713,50","13.798,50","7.699,00","10.620,00","5.362,00","0,00","0,00","12.293,00","1.729,00","5.127,50","9.303,00","9.166,00","15.913,00","8.310,00","20.058,00","11.038,50","12.261,00"
24/08/2023,"225,50","649,00","1.298,60","1.870,25","504,50","1.189,55","432,05","1.417,10","11.206,05","128,25","539,30","441,00","576,50","991,85","727,00","48,85","605,80","830,50","1.968,65","534,25","2.089,50","9.074,00","860,00","1.019,50","44,50","11,30","327,50","255,00","3.646,00","7,94","284,00","388,00","481,50","786,50","391,50","20,15","282,00","0,00","49,25","105,25","0,00","54,00","386,50","621,50","544,00","2.182,50","89,80","164,25","552,15","430,00","28,55","269,00","11.237,00","898,00","54,30","0,00","320,50","304,00","0,00","0,00","586,00","25,00","440,00","75,50","0,00","699,50","13.426,50","7.550,50","10.425,50","5.242,50","0,00","0,00","12.144,50","1.707,00","4.972,50","9.154,50","8.969,00","15.472,50","8.139,50","19.389,00","11.039,50","11.692,50"
23/08/2023,"207,50","649,00","1.300,85","1.807,80","493,00","1.209,05","421,10","1.426,45","11.281,65","123,75","528,80","444,50","588,50","990,10","692,50","49,40","621,30","839,50","2.001,75","520,10","2.095,00","9.023,00","843,95","993,00","43,90","10,90","326,50","256,50","3.708,50","7,85","291,50","390,50","482,00","790,00","389,50","20,15","290,50","0,00","49,40","102,50","0,00","56,50","386,50","608,00","544,00","2.199,50","77,90","160,00","560,50","444,00","27,20","262,00","11.082,50","896,50","54,90","0,00","316,00","311,00","0,00","70,00","579,00","24,90","429,00","73,80","0,00","703,50","13.564,00","7.469,00","10.265,50","5.352,50","0,00","0,00","12.045,50","1.713,00","5.093,00","9.001,00","8.773,00","15.687,50","8.169,00","20.017,00","10.869,00","11.835,50"
22/08/2023,"190,25","612,50","1.236,55","1.738,15","465,50","1.130,15","404,20","1.404,70","10.976,30","121,50","510,80","449,00","570,00","974,10","654,50","49,15","603,00","842,50","1.947,60","499,10","2.107,50","9.145,00","822,50","906,00","43,30","10,80","314,00","251,50","3.547,00","7,66","262,50","390,50","481,50","774,50","380,50","20,30","290,00","0,00","48,20","97,00","0,00","56,00","373,00","600,00","540,00","2.171,00","75,60","156,25","545,65","430,00","25,85","260,50","10.672,50","894,50","54,80","0,00","303,00","305,00","0,00","67,00","590,50","25,00","414,00","75,30","0,00","694,50","13.216,00","7.288,00","10.209,50","5.330,00","0,00","0,00","11.819,00","1.660,00","4.910,00","8.956,50","8.709,00","15.409,50","8.007,00","19.245,50","10.120,00","11.585,00"
21/08/2023,"190,25","612,50","1.236,55","1.738,15","465,50","1.130,15","404,20","1.404,70","10.976,30","121,50","510,80","449,00","570,00","974,10","654,50","49,15","603,00","842,50","1.947,60","499,10","2.107,50","9.145,00","822,50","906,00","43,30","10,80","314,00","251,50","3.547,00","7,66","262,50","390,50","481,50","774,50","380,50","20,30","290,00","0,00","48,20","97,00","0,00","56,00","373,00","600,00","540,00","2.171,00","75,60","156,25","545,65","430,00","25,85","260,50","10.672,50","894,50","54,80","0,00","303,00","305,00","0,00","67,00","590,50","25,00","414,00","75,30","0,00","694,50","13.216,00","7.288,00","10.209,50","5.330,00","0,00","0,00","11.819,00","1.660,00","4.910,00","8.956,50","8.709,00","15.409,50","8.007,00","19.245,50","10.120,00","11.585,00"
20/08/2023,"190,25","612,50","1.236,55","1.738,15","465,50","1.130,15","404,20","1.404,70","10.976,30","121,50","510,80","449,00","570,00","974,10","654,50","49,15","603,00","842,50","1.947,60","499,10","2.107,50","9.145,00","822,50","906,00","43,30","10,80","314,00","251,50","3.547,00","7,66","262,50","390,50","481,50","774,50","380,50","20,30","290,00","0,00","48,20","97,00","0,00","56,00","373,00","600,00","540,00","2.171,00","75,60","156,25","545,65","430,00","25,85","260,50","10.672,50","894,50","54,80","0,00","303,00","305,00","0,00","67,00","590,50","25,00","414,00","75,30","0,00","694,50","13.216,00","7.288,00","10.209,50","5.330,00","0,00","0,00","11.819,00","1.660,00","4.910,00","8.956,50","8.709,00","15.409,50","8.007,00","19.245,50","10.120,00","11.585,00"
19/08/2023,"190,25","612,50","1.236,55","1.738,15","465,50","1.130,15","404,20","1.404,70","10.976,30","121,50","510,80","449,00","570,00","974,10","654,50","49,15","603,00","842,50","1.947,60","499,10","2.107,50","9.145,00","822,50","906,00","43,30","10,80","314,00","251,50","3.547,00","7,66","262,50","390,50","481,50","774,50","380,50","20,30","290,00","0,00","48,20","97,00","0,00","56,00","373,00","600,00","540,00","2.171,00","75,60","156,25","545,65","430,00","25,85","260,50","10.672,50","894,50","54,80","0,00","303,00","305,00","0,00","67,00","590,50","25,00","414,00","75,30","0,00","694,50","13.216,00","7.288,00","10.209,50","5.330,00","0,00","0,00","11.819,00","1.660,00","4.910,00","8.956,50","8.709,00","15.409,50","8.007,00","19.245,50","10.120,00","11.585,00"
18/08/2023,"197,75","599,00","1.214,15","1.689,20","453,00","1.100,70","410,95","1.344,15","10.951,60","121,25","498,05","438,00","563,00","971,40","656,50","49,50","600,65","862,00","1.930,25","501,30","2.085,50","9.410,00","835,05","844,00","44,35","10,80","317,50","260,50","3.335,00","7,80","259,00","402,50","480,00","772,50","384,50","19,30","290,00","0,00","47,50","93,50","0,00","56,50","373,00","591,20","525,00","2.128,00","73,80","159,00","536,90","429,50","24,70","260,00","10.703,50","896,50","56,30","0,00","303,50","308,00","0,00","66,00","593,50","25,00","422,50","77,80","0,00","691,50","13.040,00","7.288,00","10.501,00","5.342,50","0,00","0,00","11.649,00","1.642,50","4.888,00","9.095,50","8.756,50","14.934,00","7.884,50","18.876,50","10.353,00","10.743,00"
